idnota,fk_idalumno_nota,fk_idmateriacurso_nota,nota1_nota,nota2_nota,nota3_nota,notadic_nota,notafeb_nota,notadef_nota,obs_nota,createdAt,updatedAt,ciclo_lectivo_nota
168,168,6,NULL,NULL,NULL,NULL,NULL,NULL,fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar,2023-08-16,,2023
169,169,6,NULL,NULL,NULL,NULL,NULL,NULL,duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec,2023-07-11,,2023
170,170,6,NULL,NULL,NULL,NULL,NULL,NULL,placerat ante nulla justo aliquam quis turpis eget elit sodales,2023-09-23,,2023
171,171,6,NULL,NULL,NULL,NULL,NULL,NULL,dolor sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in,2023-03-22,,2023
172,172,6,NULL,NULL,NULL,NULL,NULL,NULL,nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu,2023-11-14,,2023
173,173,6,NULL,NULL,NULL,NULL,NULL,NULL,ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a,2023-12-14,,2023
174,174,6,NULL,NULL,NULL,NULL,NULL,NULL,phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie,2023-05-03,,2023
175,175,6,NULL,NULL,NULL,NULL,NULL,NULL,vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt,2023-06-03,,2023
176,176,6,NULL,NULL,NULL,NULL,NULL,NULL,felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa,2023-06-29,,2023
177,177,6,NULL,NULL,NULL,NULL,NULL,NULL,tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque,2023-01-06,,2023
178,178,6,NULL,NULL,NULL,NULL,NULL,NULL,turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla,2023-10-09,,2023
179,179,6,NULL,NULL,NULL,NULL,NULL,NULL,sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at,2023-11-24,,2023
180,180,6,NULL,NULL,NULL,NULL,NULL,NULL,libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan,2023-03-18,,2023
181,181,7,NULL,NULL,NULL,NULL,NULL,NULL,elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed,2023-11-04,,2023
182,182,7,NULL,NULL,NULL,NULL,NULL,NULL,ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien,2023-04-18,,2023
183,183,7,NULL,NULL,NULL,NULL,NULL,NULL,tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis,2023-04-15,,2023
184,184,7,NULL,NULL,NULL,NULL,NULL,NULL,turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan,2023-01-21,,2023
185,185,7,NULL,NULL,NULL,NULL,NULL,NULL,semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id,2023-01-18,,2023
186,186,7,NULL,NULL,NULL,NULL,NULL,NULL,metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet,2023-06-08,,2023
187,187,7,NULL,NULL,NULL,NULL,NULL,NULL,ligula suspendisse ornare consequat lectus in est risus auctor sed tristique,2023-06-18,,2023
188,188,7,NULL,NULL,NULL,NULL,NULL,NULL,sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci,2023-10-26,,2023
189,189,7,NULL,NULL,NULL,NULL,NULL,NULL,felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui,2023-12-04,,2023
190,190,7,NULL,NULL,NULL,NULL,NULL,NULL,metus sapien ut nunc vestibulum ante ipsum primis in faucibus,2023-05-02,,2023
191,191,7,NULL,NULL,NULL,NULL,NULL,NULL,nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa,2023-10-15,,2023
192,192,7,NULL,NULL,NULL,NULL,NULL,NULL,tempor convallis nulla neque libero convallis eget eleifend luctus ultricies,2023-08-22,2024-01-13,2023
193,193,7,NULL,NULL,NULL,NULL,NULL,NULL,non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla,2023-09-17,,2023
194,194,7,NULL,NULL,NULL,NULL,NULL,NULL,nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus,2023-06-30,,2023
195,195,7,NULL,NULL,NULL,NULL,NULL,NULL,in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan,2023-10-05,,2023
196,196,7,NULL,NULL,NULL,NULL,NULL,NULL,odio consequat varius integer ac leo pellentesque ultrices mattis odio,2023-01-21,,2023
197,197,7,NULL,NULL,NULL,NULL,NULL,NULL,aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis,2023-02-22,,2023
198,198,7,NULL,NULL,NULL,NULL,NULL,NULL,rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non,2023-10-13,,2023
199,199,7,NULL,NULL,NULL,NULL,NULL,NULL,turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed,2023-09-18,,2023
200,200,7,NULL,NULL,NULL,NULL,NULL,NULL,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam,2023-04-15,,2023
201,201,7,NULL,NULL,NULL,NULL,NULL,NULL,ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus,2023-12-28,,2023
202,202,7,NULL,NULL,NULL,NULL,NULL,NULL,donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio,2023-08-22,,2023
203,203,7,NULL,NULL,NULL,NULL,NULL,NULL,nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque,2023-01-16,,2023
204,204,7,NULL,NULL,NULL,NULL,NULL,NULL,ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque,2023-11-14,,2023
205,205,7,NULL,NULL,NULL,NULL,NULL,NULL,pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel,2023-03-02,,2023
206,206,7,NULL,NULL,NULL,NULL,NULL,NULL,sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam,2023-06-23,,2023
207,207,7,NULL,NULL,NULL,NULL,NULL,NULL,praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget,2023-10-24,,2023
208,208,7,NULL,NULL,NULL,NULL,NULL,NULL,aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis,2023-12-29,,2023
209,209,7,NULL,NULL,NULL,NULL,NULL,NULL,nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus,2023-02-08,,2023
210,210,7,NULL,NULL,NULL,NULL,NULL,NULL,urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in,2023-07-31,,2023
211,211,8,NULL,NULL,NULL,NULL,NULL,NULL,vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci,2023-07-05,,2023
212,212,8,NULL,NULL,NULL,NULL,NULL,NULL,sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque,2023-03-24,,2023
213,213,8,NULL,NULL,NULL,NULL,NULL,NULL,quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et,2023-10-29,,2023
214,214,8,NULL,NULL,NULL,NULL,NULL,NULL,in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec,2023-04-28,,2023
215,215,8,NULL,NULL,NULL,NULL,NULL,NULL,id pretium iaculis diam erat fermentum justo nec condimentum neque sapien,2023-02-16,,2023
216,216,8,NULL,NULL,NULL,NULL,NULL,NULL,dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum,2023-06-14,,2023
217,217,8,NULL,NULL,NULL,NULL,NULL,NULL,sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis,2023-02-03,,2023
218,218,8,NULL,NULL,NULL,NULL,NULL,NULL,sit amet consectetuer adipiscing elit proin interdum mauris non ligula,2023-11-02,,2023
219,219,8,NULL,NULL,NULL,NULL,NULL,NULL,sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget,2023-02-26,,2023
220,220,8,NULL,NULL,NULL,NULL,NULL,NULL,aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel,2023-08-13,,2023
221,221,8,NULL,NULL,NULL,NULL,NULL,NULL,sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum,2023-11-23,,2023
222,222,8,NULL,NULL,NULL,NULL,NULL,NULL,et magnis dis parturient montes nascetur ridiculus mus etiam vel augue,2023-12-24,,2023
223,223,8,NULL,NULL,NULL,NULL,NULL,NULL,posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue,2023-08-23,,2023
224,224,8,NULL,NULL,NULL,NULL,NULL,NULL,accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor,2023-07-20,,2023
225,225,8,NULL,NULL,NULL,NULL,NULL,NULL,luctus cum sociis natoque penatibus et magnis dis parturient montes,2023-08-04,,2023
226,226,8,NULL,NULL,NULL,NULL,NULL,NULL,quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec,2023-06-03,,2023
227,227,8,NULL,NULL,NULL,NULL,NULL,NULL,quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl,2023-12-16,,2023
228,228,8,NULL,NULL,NULL,NULL,NULL,NULL,a libero nam dui proin leo odio porttitor id consequat in,2023-11-19,,2023
229,229,8,NULL,NULL,NULL,NULL,NULL,NULL,posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor,2023-07-22,,2023
230,230,8,NULL,NULL,NULL,NULL,NULL,NULL,pede ac diam cras pellentesque volutpat dui maecenas tristique est et,2023-12-15,,2023
231,231,8,NULL,NULL,NULL,NULL,NULL,NULL,convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim,2023-09-01,,2023
232,232,8,NULL,NULL,NULL,NULL,NULL,NULL,at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum,2023-08-02,,2023
233,233,8,NULL,NULL,NULL,NULL,NULL,NULL,porta volutpat erat quisque erat eros viverra eget congue eget semper,2023-12-16,,2023
234,234,8,NULL,NULL,NULL,NULL,NULL,NULL,nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus,2023-11-08,,2023
235,235,8,NULL,NULL,NULL,NULL,NULL,NULL,turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis,2023-01-23,,2023
236,236,8,NULL,NULL,NULL,NULL,NULL,NULL,ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi,2023-10-01,,2023
237,237,8,NULL,NULL,NULL,NULL,NULL,NULL,placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor,2023-12-07,,2023
238,238,8,NULL,NULL,NULL,NULL,NULL,NULL,in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque,2023-09-03,,2023
239,239,8,NULL,NULL,NULL,NULL,NULL,NULL,auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras,2023-08-07,,2023
240,240,8,NULL,NULL,NULL,NULL,NULL,NULL,dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis,2023-01-15,,2023
241,241,9,NULL,NULL,NULL,NULL,NULL,NULL,eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris,2023-03-15,,2023
242,242,9,NULL,NULL,NULL,NULL,NULL,NULL,sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec,2023-02-06,,2023
243,243,9,NULL,NULL,NULL,NULL,NULL,NULL,tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl,2023-04-22,,2023
244,244,9,NULL,NULL,NULL,NULL,NULL,NULL,est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia,2023-11-04,,2023
245,245,9,NULL,NULL,NULL,NULL,NULL,NULL,vestibulum vestibulum ante ipsum primis in faucibus orci luctus et,2023-12-14,,2023
246,246,9,NULL,NULL,NULL,NULL,NULL,NULL,felis ut at dolor quis odio consequat varius integer ac leo,2023-11-23,,2023
247,247,9,NULL,NULL,NULL,NULL,NULL,NULL,nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus,2023-08-09,,2023
248,248,9,NULL,NULL,NULL,NULL,NULL,NULL,ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis,2023-04-03,,2023
249,249,9,NULL,NULL,NULL,NULL,NULL,NULL,primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices,2023-03-01,,2023
250,250,9,NULL,NULL,NULL,NULL,NULL,NULL,nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam,2023-07-18,,2023
251,251,9,NULL,NULL,NULL,NULL,NULL,NULL,ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti,2023-05-29,,2023
252,252,9,NULL,NULL,NULL,NULL,NULL,NULL,pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc,2023-09-20,,2023
253,253,9,NULL,NULL,NULL,NULL,NULL,NULL,consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel,2023-03-23,,2023
254,254,9,NULL,NULL,NULL,NULL,NULL,NULL,consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam,2023-06-28,,2023
255,255,9,NULL,NULL,NULL,NULL,NULL,NULL,magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient,2023-02-10,,2023
256,256,9,NULL,NULL,NULL,NULL,NULL,NULL,vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum,2023-01-13,,2023
257,257,9,NULL,NULL,NULL,NULL,NULL,NULL,elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in,2023-07-27,,2023
258,258,9,NULL,NULL,NULL,NULL,NULL,NULL,tempus sit amet sem fusce consequat nulla nisl nunc nisl,2023-10-17,,2023
259,259,9,NULL,NULL,NULL,NULL,NULL,NULL,nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at,2023-02-01,,2023
260,260,9,NULL,NULL,NULL,NULL,NULL,NULL,commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing,2023-02-18,,2023
261,261,9,NULL,NULL,NULL,NULL,NULL,NULL,sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor,2023-06-05,,2023
262,262,9,NULL,NULL,NULL,NULL,NULL,NULL,odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam,2023-05-07,,2023
263,263,9,NULL,NULL,NULL,NULL,NULL,NULL,lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur,2023-05-29,,2023
264,264,9,NULL,NULL,NULL,NULL,NULL,NULL,non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu,2023-09-23,,2023
265,265,9,NULL,NULL,NULL,NULL,NULL,NULL,nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum,2023-04-30,,2023
266,266,9,NULL,NULL,NULL,NULL,NULL,NULL,augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum,2023-12-28,,2023
267,267,9,NULL,NULL,NULL,NULL,NULL,NULL,eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut,2023-01-05,,2023
268,268,9,NULL,NULL,NULL,NULL,NULL,NULL,adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue,2023-02-26,,2023
269,269,9,NULL,NULL,NULL,NULL,NULL,NULL,nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh,2023-11-22,,2023
270,270,9,NULL,NULL,NULL,NULL,NULL,NULL,convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus,2023-05-08,,2023
271,271,10,NULL,NULL,NULL,NULL,NULL,NULL,vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede,2023-07-13,,2023
272,272,10,NULL,NULL,NULL,NULL,NULL,NULL,felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing,2023-08-27,,2023
273,273,10,NULL,NULL,NULL,NULL,NULL,NULL,quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras,2023-08-14,,2023
274,274,10,NULL,NULL,NULL,NULL,NULL,NULL,in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus,2023-09-17,,2023
275,275,10,NULL,NULL,NULL,NULL,NULL,NULL,felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc,2023-03-17,,2023
276,276,10,NULL,NULL,NULL,NULL,NULL,NULL,nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend,2023-09-08,,2023
277,277,10,NULL,NULL,NULL,NULL,NULL,NULL,consequat lectus in est risus auctor sed tristique in tempus sit amet,2023-05-29,,2023
278,278,10,NULL,NULL,NULL,NULL,NULL,NULL,pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat,2023-11-04,,2023
279,279,10,NULL,NULL,NULL,NULL,NULL,NULL,vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien,2023-04-03,,2023
280,280,10,NULL,NULL,NULL,NULL,NULL,NULL,lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula,2023-09-16,,2023
281,281,10,NULL,NULL,NULL,NULL,NULL,NULL,sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis,2023-03-13,,2023
282,282,10,NULL,NULL,NULL,NULL,NULL,NULL,nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam,2023-10-28,,2023
283,283,10,NULL,NULL,NULL,NULL,NULL,NULL,luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse,2023-03-17,,2023
284,284,10,NULL,NULL,NULL,NULL,NULL,NULL,fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede,2023-10-29,,2023
285,285,10,NULL,NULL,NULL,NULL,NULL,NULL,aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum,2023-02-06,,2023
286,286,10,NULL,NULL,NULL,NULL,NULL,NULL,etiam faucibus cursus urna ut tellus nulla ut erat id,2023-10-30,,2023
287,287,10,NULL,NULL,NULL,NULL,NULL,NULL,duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer,2023-03-20,,2023
288,288,10,NULL,NULL,NULL,NULL,NULL,NULL,nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus,2023-09-29,,2023
289,289,10,NULL,NULL,NULL,NULL,NULL,NULL,lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla,2023-12-23,,2023
290,290,10,NULL,NULL,NULL,NULL,NULL,NULL,nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non,2023-06-05,,2023
291,291,10,NULL,NULL,NULL,NULL,NULL,NULL,amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci,2023-02-01,,2023
292,292,10,NULL,NULL,NULL,NULL,NULL,NULL,consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius,2023-01-27,,2023
293,293,10,NULL,NULL,NULL,NULL,NULL,NULL,eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros,2023-07-24,,2023
294,294,10,NULL,NULL,NULL,NULL,NULL,NULL,eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam,2023-09-29,,2023
295,295,10,NULL,NULL,NULL,NULL,NULL,NULL,non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu,2023-05-06,,2023
296,296,10,NULL,NULL,NULL,NULL,NULL,NULL,duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis,2023-06-15,,2023
297,297,10,NULL,NULL,NULL,NULL,NULL,NULL,cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non,2023-10-04,,2023
298,298,10,NULL,NULL,NULL,NULL,NULL,NULL,leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus,2023-07-15,,2023
299,299,10,NULL,NULL,NULL,NULL,NULL,NULL,venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam,2023-07-12,,2023
