idnota,fk_idalumno_nota,fk_idmateriacurso_nota,nota1_nota,nota2_nota,nota3_nota,notadic_nota,notafeb_nota,notadef_nota,obs_nota,createdAt,updatedAt,ciclo_lectivo_nota
879,,,,,,,,,fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend,2023-03-17,,2023
880,,,,,,,,,nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer,2023-04-01,,2023
881,,,,,,,,,sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis,2023-05-10,,2023
882,,,,,,,,,nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum,2023-01-22,,2023
883,,,,,,,,,viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper,2023-05-06,,2023
884,,,,,,,,,varius ut blandit non interdum in ante vestibulum ante ipsum,2023-06-12,,2023
885,,,,,,,,,in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum,2023-11-08,,2023
886,,,,,,,,,egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque,2023-06-10,,2023
887,,,,,,,,,tristique est et tempus semper est quam pharetra magna ac consequat metus sapien,2023-01-19,,2023
888,,,,,,,,,quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis,2023-12-20,,2023
889,,,,,,,,,velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus,2023-12-21,,2023
890,,,,,,,,,nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in,2023-12-18,,2023
891,,,,,,,,,at ipsum ac tellus semper interdum mauris ullamcorper purus sit,2023-09-26,,2023
892,,,,,,,,,donec posuere metus vitae ipsum aliquam non mauris morbi non lectus,2023-11-04,,2023
893,,,,,,,,,non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit,2023-01-07,,2023
894,,,,,,,,,mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris,2023-10-04,,2023
895,,,,,,,,,amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum,2023-01-13,,2023
896,,,,,,,,,lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui,2023-10-12,,2023
897,,,,,,,,,sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec,2023-03-27,,2023
898,,,,,,,,,sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut,2023-05-06,,2023
899,,,,,,,,,justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit,2023-02-22,,2023
900,,,,,,,,,sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at,2023-04-08,,2023
901,,,,,,,,,pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus,2023-06-13,,2023
902,,,,,,,,,quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet,2023-08-21,,2023
903,,,,,,,,,sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis,2023-08-21,,2023
904,,,,,,,,,non mauris morbi non lectus aliquam sit amet diam in magna bibendum,2023-01-31,,2023
905,,,,,,,,,ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus,2023-12-13,,2023
906,,,,,,,,,maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat,2023-01-06,,2023
907,,,,,,,,,in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut,2023-03-18,,2023
908,,,,,,,,,purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a,2023-06-19,2024-11-10,2023
909,,,,,,,,,nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi,2023-03-11,,2023
910,,,,,,,,,amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce,2023-03-10,,2023
911,,,,,,,,,sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl,2023-02-19,,2023
912,,,,,,,,,nisi at nibh in hac habitasse platea dictumst aliquam augue quam,2023-02-26,,2023
913,,,,,,,,,vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi,2023-11-14,,2023
914,,,,,,,,,interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus,2023-02-13,,2023
915,,,,,,,,,adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur,2023-09-28,,2023
916,,,,,,,,,lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue,2023-05-28,,2023
917,,,,,,,,,turpis enim blandit mi in porttitor pede justo eu massa donec,2023-08-18,,2023
918,,,,,,,,,enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus,2023-12-12,,2023
919,,,,,,,,,iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante,2023-10-27,,2023
920,,,,,,,,,ut blandit non interdum in ante vestibulum ante ipsum primis in,2023-08-24,,2023
