idnota,fk_idalumno_nota,fk_idmateriacurso_nota,nota1_nota,nota2_nota,nota3_nota,notadic_nota,notafeb_nota,notadef_nota,obs_nota,createdAt,updatedAt,ciclo_lectivo_nota
891,,,,,,,,,pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et,2023-10-12,,2023
892,,,,,,,,,in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes,2023-09-09,,2023
893,,,,,,,,,et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit,2023-06-03,,2023
894,,,,,,,,,at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in,2023-03-29,,2023
895,,,,,,,,,et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer,2023-07-23,,2023
896,,,,,,,,,turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris,2023-10-13,,2023
897,,,,,,,,,rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede,2023-05-21,,2023
898,,,,,,,,,cras pellentesque volutpat dui maecenas tristique est et tempus semper est,2023-03-01,,2023
899,,,,,,,,,et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet,2023-10-15,,2023
900,,,,,,,,,lectus suspendisse potenti in eleifend quam a odio in hac habitasse,2023-10-12,,2023
901,,,,,,,,,integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue,2023-05-05,,2023
902,,,,,,,,,pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate,2023-05-13,,2023
903,,,,,,,,,tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum,2023-06-25,,2023
904,,,,,,,,,felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus,2023-07-08,,2023
905,,,,,,,,,aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi,2023-09-30,,2023
906,,,,,,,,,id massa id nisl venenatis lacinia aenean sit amet justo morbi,2023-07-25,,2023
907,,,,,,,,,habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam,2023-07-05,,2023
908,,,,,,,,,curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum,2023-06-10,,2023
909,,,,,,,,,curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi,2023-08-02,,2023
910,,,,,,,,,lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio,2023-11-07,,2023
911,,,,,,,,,suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa,2023-05-01,,2023
912,,,,,,,,,platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat,2023-08-11,,2023
913,,,,,,,,,nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh,2023-11-05,,2023
914,,,,,,,,,ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam,2023-04-10,,2023
915,,,,,,,,,vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat,2023-03-03,,2023
916,,,,,,,,,ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida,2023-03-16,,2023
917,,,,,,,,,facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus,2023-08-19,,2023
918,,,,,,,,,duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel,2023-09-22,,2023
919,,,,,,,,,quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at,2023-02-04,,2023
920,,,,,,,,,ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis,2023-08-06,,2023
921,,,,,,,,,pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus,2023-12-03,,2023
922,,,,,,,,,cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi,2023-01-04,,2023
923,,,,,,,,,nulla nunc purus phasellus in felis donec semper sapien a libero nam dui,2023-08-18,,2023
924,,,,,,,,,eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse,2023-06-26,,2023
925,,,,,,,,,faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam,2023-01-02,,2023
926,,,,,,,,,suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis,2023-05-13,,2023
927,,,,,,,,,ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce,2023-08-24,,2023
928,,,,,,,,,hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur,2023-05-31,,2023
929,,,,,,,,,sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere,2023-06-22,,2023
930,,,,,,,,,sed accumsan felis ut at dolor quis odio consequat varius integer ac,2023-03-30,,2023
931,,,,,,,,,nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium,2023-12-05,,2023
932,,,,,,,,,suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur,2023-07-31,,2023
933,,,,,,,,,etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla,2023-08-04,,2023
934,,,,,,,,,nisl aenean lectus pellentesque eget nunc donec quis orci eget orci,2023-03-26,,2023
935,,,,,,,,,ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra,2023-07-11,,2023
936,,,,,,,,,ac enim in tempor turpis nec euismod scelerisque quam turpis,2023-11-17,,2023
937,,,,,,,,,pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor,2023-12-06,,2023
938,,,,,,,,,ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede,2023-07-09,,2023
939,,,,,,,,,magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien,2023-07-18,,2023
940,,,,,,,,,in congue etiam justo etiam pretium iaculis justo in hac habitasse,2023-08-27,,2023
941,,,,,,,,,odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est,2023-06-22,,2023
942,,,,,,,,,massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id,2023-11-03,,2023
943,,,,,,,,,integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar,2023-05-05,,2023
944,,,,,,,,,semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam,2023-12-04,,2023
945,,,,,,,,,ut tellus nulla ut erat id mauris vulputate elementum nullam,2023-12-21,,2023
946,,,,,,,,,magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean,2023-05-09,,2023
947,,,,,,,,,vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum,2023-04-01,,2023
948,,,,,,,,,ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum,2023-01-11,,2023
949,,,,,,,,,fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id,2023-08-15,,2023
950,,,,,,,,,id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean,2023-04-25,,2023
951,,,,,,,,,natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean,2023-10-27,,2023
952,,,,,,,,,libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed,2023-03-07,,2023
953,,,,,,,,,tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat,2023-06-10,,2023
954,,,,,,,,,rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta,2023-01-25,,2023
955,,,,,,,,,sit amet nulla quisque arcu libero rutrum ac lobortis vel,2023-06-01,,2023
956,,,,,,,,,ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus,2023-01-12,,2023
957,,,,,,,,,eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet,2023-03-31,,2023
958,,,,,,,,,vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu,2023-05-20,,2023
959,,,,,,,,,ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac,2023-12-22,,2023
960,,,,,,,,,purus eu magna vulputate luctus cum sociis natoque penatibus et magnis,2023-09-04,,2023
961,,,,,,,,,ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere,2023-05-27,,2023
962,,,,,,,,,venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo,2023-04-03,,2023
963,,,,,,,,,nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo,2023-10-22,,2023
964,,,,,,,,,in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem,2023-04-02,,2023
965,,,,,,,,,sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et,2023-08-07,,2023
966,,,,,,,,,morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis,2023-09-11,,2023
967,,,,,,,,,posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a,2023-10-02,,2023
968,,,,,,,,,sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam,2023-05-06,,2023
969,,,,,,,,,quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in,2023-11-04,,2023
970,,,,,,,,,volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla,2023-09-17,,2023
971,,,,,,,,,at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst,2023-08-27,,2023
972,,,,,,,,,quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis,2023-12-16,,2023
973,,,,,,,,,vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem,2023-07-12,,2023
974,,,,,,,,,in blandit ultrices enim lorem ipsum dolor sit amet consectetuer,2023-04-09,,2023
975,,,,,,,,,mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed,2023-11-18,,2023
976,,,,,,,,,nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat,2023-10-10,,2023
977,,,,,,,,,turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices,2023-05-10,,2023
978,,,,,,,,,nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes,2023-01-24,,2023
979,,,,,,,,,magna ac consequat metus sapien ut nunc vestibulum ante ipsum,2023-02-02,,2023
980,,,,,,,,,cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus,2023-07-03,,2023
981,,,,,,,,,nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices,2023-08-02,,2023
982,,,,,,,,,lectus pellentesque eget nunc donec quis orci eget orci vehicula,2023-02-09,,2023
983,,,,,,,,,sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est,2023-10-01,,2023
984,,,,,,,,,nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum,2023-12-01,,2023
985,,,,,,,,,egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu,2023-01-18,,2023
986,,,,,,,,,elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus,2023-09-09,,2023
987,,,,,,,,,nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget,2023-11-12,,2023
988,,,,,,,,,ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras,2023-09-29,,2023
989,,,,,,,,,lacus morbi quis tortor id nulla ultrices aliquet maecenas leo,2023-11-01,,2023
990,,,,,,,,,dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent,2023-05-05,,2023
991,,,,,,,,,rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent,2023-07-07,,2023
992,,,,,,,,,tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis,2023-03-23,,2023
993,,,,,,,,,nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper,2023-01-22,,2023
994,,,,,,,,,in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit,2023-03-10,2024-07-26,2023
995,,,,,,,,,magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget,2023-11-05,,2023
996,,,,,,,,,nisl duis ac nibh fusce lacus purus aliquet at feugiat non,2023-01-28,,2023
997,,,,,,,,,curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam,2023-08-30,,2023
998,,,,,,,,,accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus,2023-05-21,,2023
999,,,,,,,,,orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor,2023-01-20,,2023
1000,,,,,,,,,luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec,2023-05-26,,2023
